rho,rho_idx,sampling_mode,nps_intercept,topic_aware,discipline,n_agents,sla_hours,replication,avg_queue_length,avg_waiting_time_days,avg_capacity_utilisation,percent_cases_closed,avg_individual_nps,organisation_nps,total_cases_arrived,total_cases_closed,avg_case_resolution_time_days,percent_cases_closed_last_335,predicted_nps_variance
0.85,3,hard,10.22,False,NPS,6,None,6,93.83561643835617,69.27226412993714,0.9926940639269407,0.8579040852575488,7.841614906832298,20.496894409937887,1126,966,13.538021560040992,0.848780487804878,0.0019034807540129763
0.85,3,hard,10.22,False,NPS,6,None,23,42.69315068493151,28.51113972601065,0.9616438356164384,0.9953358208955224,7.795688847235239,18.46298031865042,1072,1067,16.553181221893517,0.9949341438703141,0.002051092825814922
0.85,3,hard,10.22,False,LRTF,6,None,95,253.35342465753425,82.48358532116583,0.9949771689497717,0.5704347826086956,7.798780487804878,16.768292682926834,1150,656,16.290975099732268,0.553072625698324,0.002070633882709274
0.85,3,hard,10.22,False,LRTF,6,None,88,268.17808219178085,85.01485635687003,0.9949771689497717,0.5562283737024222,7.8351477449455675,20.062208398133745,1156,643,15.552386133772623,0.5474178403755868,0.002191532727657112
0.85,3,hard,10.22,False,NPS,6,None,31,15.315068493150685,10.975623173117457,0.9155251141552511,0.9683426443202979,7.918269230769231,23.17307692307692,1074,1040,6.232016060959736,0.966,0.0020052803119264525
0.85,3,hard,10.22,False,NPS,6,None,7,103.6027397260274,50.55220804633438,0.9552511415525115,0.7785407725321889,7.964718853362735,23.484013230429984,1165,907,11.694892065975111,0.7582005623242737,0.0021474297536099043
0.85,3,hard,10.22,False,NPS,6,None,3,115.81095890410958,71.86641964148798,0.9904109589041096,0.8331814038286235,7.956236323851203,24.070021881838073,1097,914,17.955541440200086,0.8212180746561886,0.0018290425484894996
0.85,3,hard,10.22,False,NPS,6,None,4,124.26301369863013,66.70141854502951,0.9913242009132419,0.7994836488812392,7.7761033369214205,17.761033369214214,1162,929,16.941548963399867,0.7841860465116279,0.001927210131275865
0.85,3,hard,10.22,False,NPS,6,None,42,1.158904109589041,0.2667189146840794,0.7164383561643836,0.9934579439252337,7.951081843838193,24.082784571966126,1070,1063,1.8680869471546564,0.9928205128205129,0.0023468580175578504
0.85,3,hard,10.22,False,NPS,6,None,36,13.180821917808219,8.588860656763977,0.8648401826484017,0.9753649635036497,7.936389148737137,21.608980355472408,1096,1069,6.0776796486844304,0.9734513274336283,0.0017471985476409395
0.85,3,hard,10.22,False,NPS,6,None,43,2.750684931506849,1.107855455767899,0.8031963470319635,0.9911347517730497,7.895348837209302,21.288014311270125,1128,1118,2.445890636777415,0.9905660377358491,0.0018409786619830368
0.85,3,hard,10.22,False,NPS,6,None,27,61.276712328767125,63.79677671784344,0.9730593607305935,0.9127337488869101,7.816585365853658,18.341463414634145,1123,1025,10.55334895511101,0.9073724007561437,0.0017363011531113305
0.85,3,hard,10.22,False,NPS,6,None,19,90.83561643835617,57.183611836555045,0.982648401826484,0.8388540734109221,7.7684098185699035,18.036286019210245,1117,937,15.499358754263685,0.8257502420135527,0.0019223186424693257
0.85,3,hard,10.22,False,NPS,6,None,32,41.33972602739726,35.24770055364724,0.9621004566210044,0.9692982456140351,7.847058823529411,20.271493212669682,1140,1105,15.4008457464174,0.9674721189591078,0.002093356253941617
0.85,3,hard,10.22,False,NPS,6,None,26,73.59726027397261,45.86854965298322,0.9579908675799086,0.8375768217734855,7.79979035639413,16.771488469601675,1139,954,10.454773502063066,0.8277467411545624,0.0020581873183926776
0.85,3,hard,10.22,False,NPS,6,None,45,0.7753424657534247,0.15066891814656508,0.7077625570776257,0.995766299745978,7.974489795918367,23.214285714285715,1181,1176,1.527458169007991,0.9954710144927537,0.002052599304047885
0.85,3,hard,10.22,False,NPS,6,None,10,144.2,75.38343069557139,0.9872146118721462,0.7523191094619666,7.934648581997534,21.085080147965474,1078,811,16.551911769015724,0.7371031746031746,0.0017570694559899925
0.85,3,hard,10.22,False,NPS,6,None,20,105.30958904109589,63.83430432464227,0.98675799086758,0.8753292361720808,7.868605817452357,18.756268806419257,1139,997,19.364640223369026,0.8648905803996194,0.00223199215112879
0.85,3,hard,10.22,False,NPS,6,None,9,152.5095890410959,69.86197638543027,0.989041095890411,0.7497805092186128,7.744730679156909,16.393442622950822,1139,854,17.215703437320624,0.7358490566037735,0.0018890694960993076
0.85,3,hard,10.22,False,NPS,6,None,28,82.89041095890411,58.4425716537617,0.97351598173516,0.8770764119601329,7.911931818181818,22.443181818181817,1204,1056,13.409035555844843,0.8684444444444445,0.001923422858676384
0.85,3,hard,10.22,False,NPS,6,None,44,9.583561643835617,5.677084470542838,0.8301369863013699,0.9645021645021645,7.972172351885098,25.224416517055655,1155,1114,4.132719757307014,0.9623853211009175,0.001996333378507612
0.85,3,hard,10.22,False,NPS,6,None,46,13.684931506849315,6.380372758212519,0.8990867579908675,0.9683377308707124,7.867393278837421,20.254314259763852,1137,1101,6.007156600383948,0.9659735349716446,0.0018047674343397312
0.85,3,hard,10.22,False,NPS,6,None,47,15.495890410958904,11.400236235511844,0.8968036529680367,0.9670608108108109,7.902183406113537,23.14410480349345,1184,1145,6.246362111007782,0.9643510054844607,0.0019714620080148572
0.85,3,hard,10.22,False,NPS,6,None,40,44.945205479452056,37.18561484731403,0.9799086757990868,0.9089301503094607,7.86284046692607,21.498054474708173,1131,1028,14.770717583621334,0.9014354066985646,0.0019698826712026725
0.85,3,hard,10.22,False,NPS,6,None,53,12.646575342465754,6.010653880396827,0.8698630136986302,0.9505736981465137,7.835654596100278,19.405756731662027,1133,1077,5.065764733728844,0.9474178403755869,0.0018552547224556899
0.85,3,hard,10.22,False,NPS,6,None,35,72.2958904109589,66.79055446022241,0.9885844748858449,0.9060344827586206,7.747859181731684,15.223596574690774,1160,1051,12.567162087227995,0.8985102420856611,0.002143504002323733
0.85,3,hard,10.22,False,NPS,6,None,60,2.263013698630137,0.717628300942902,0.7730593607305936,0.9875444839857651,7.789189189189189,18.198198198198202,1124,1110,2.2308598531519146,0.9867298578199052,0.0018821248072685517
0.85,3,hard,10.22,False,NPS,6,None,58,12.101369863013698,5.970356382200698,0.8397260273972603,0.9577836411609498,7.92653810835629,22.773186409550046,1137,1089,5.437243688694119,0.9553488372093023,0.002057384502658612
0.85,3,hard,10.22,False,NPS,6,None,50,41.87945205479452,22.9054828020745,0.9401826484018265,0.9590163934426229,7.97340930674264,24.026590693257354,1098,1053,15.672925172394551,0.956140350877193,0.0017877162336197411
0.85,3,hard,10.22,False,NPS,6,None,33,115.9972602739726,64.33313211757995,0.9707762557077627,0.8383838383838383,7.786144578313253,16.566265060240966,1188,996,15.151906643545484,0.8281110116383169,0.002142409351053747
0.85,3,hard,10.22,False,NPS,6,None,24,153.83561643835617,65.04326867830318,0.9908675799086758,0.7128463476070529,7.778563015312132,16.96113074204947,1191,849,11.056199606368672,0.6929982046678635,0.0021415003395108614
0.85,3,hard,10.22,False,NPS,6,None,57,39.49315068493151,26.658978283176037,0.9347031963470318,0.9694793536804309,7.85,18.518518518518523,1114,1080,14.857203750181391,0.9676190476190476,0.0018473277148563121
0.85,3,hard,10.22,False,NPS,6,None,66,3.336986301369863,1.398208879357789,0.8018264840182647,0.9840525328330206,7.856053384175405,19.828408007626315,1066,1049,2.7918325099604413,0.9826707441386341,0.0019487514204823927
0.85,3,hard,10.22,False,NPS,6,None,41,98.94520547945206,52.72137823851708,0.9694063926940639,0.8161829375549692,7.792025862068965,17.24137931034483,1137,928,13.472841945911043,0.8039399624765479,0.002030320413907278
0.85,3,hard,10.22,False,NPS,6,None,65,3.758904109589041,1.679982852798478,0.8319634703196346,0.9955555555555555,7.788392857142857,18.660714285714285,1125,1120,2.8389905195479743,0.9952198852772467,0.001958629489741737
0.85,3,hard,10.22,False,NPS,6,None,48,74.58356164383562,59.66242034584539,0.9684931506849315,0.8661616161616161,7.837706511175899,18.853255587949462,1188,1029,14.869437875177578,0.858540925266904,0.001928447763118833
0.85,3,hard,10.22,False,NPS,6,None,34,123.84109589041095,65.05363172364903,0.9785388127853882,0.8101582014987511,7.933196300102775,23.84378211716342,1201,973,16.90408946003711,0.7973333333333333,0.0018652136237997273
0.85,3,hard,10.22,False,NPS,6,None,64,15.221917808219178,6.148850967876047,0.8415525114155251,0.9827586206896551,7.742105263157895,14.298245614035087,1160,1140,6.288007174566666,0.9817850637522769,0.001965077017943844
0.85,3,hard,10.22,False,NPS,6,None,37,122.6054794520548,59.63745468526489,0.9689497716894976,0.7792672028596962,7.786697247706422,17.431192660550458,1119,872,14.502775613490353,0.7667610953729934,0.0018766535594790105
0.85,3,hard,10.22,False,NPS,6,None,38,118.7068493150685,72.93601837808805,0.9840182648401827,0.8481327800829875,7.738747553816047,15.949119373776904,1205,1022,16.811981261999282,0.8379096545615589,0.002010872531101561
0.85,3,hard,10.22,False,NPS,6,None,67,9.115068493150686,5.05579386324516,0.8817351598173517,0.9641943734015346,7.835543766578249,16.357206012378423,1173,1131,4.105323702436675,0.9614678899082569,0.0020066405021415966
0.85,3,hard,10.22,False,NPS,6,None,69,5.843835616438356,4.320308984096944,0.8452054794520548,0.9925233644859813,7.934086629001883,23.16384180790961,1070,1062,3.704305115043133,0.9920398009950249,0.0018941145287857894
0.85,3,hard,10.22,False,NPS,6,None,8,258.4931506849315,80.45799166582037,0.9899543378995435,0.5434198746642793,7.962108731466228,25.041186161449758,1117,607,13.818196850639591,0.5242248062015504,0.0018777952008968187
0.85,3,hard,10.22,False,NPS,6,None,68,21.438356164383563,17.985265440329073,0.9406392694063928,0.9505766062602965,7.895147313691508,22.270363951473136,1214,1154,7.660304372280378,0.9470432480141218,0.0021175052023962465
0.85,3,hard,10.22,False,NPS,6,None,39,148.33698630136988,69.52836704599208,0.9748858447488584,0.7746358183376179,7.902654867256637,22.787610619469028,1167,904,15.44046340153532,0.7593778591033852,0.001945054515097499
0.85,3,hard,10.22,False,NPS,6,None,78,5.441095890410959,2.347158630271857,0.8789954337899543,0.9784668389319552,7.933978873239437,21.214788732394364,1161,1136,3.2800230077361094,0.9767225325884544,0.00194097955516044
0.85,3,hard,10.22,False,NPS,6,None,76,10.01095890410959,4.178430019053531,0.8452054794520548,0.9901880621422731,7.967795210569777,24.112303881090014,1223,1211,4.531990883992956,0.9895379250217959,0.001982076178647444
0.85,3,hard,10.22,False,NPS,6,None,52,114.54520547945205,59.566336294453265,0.9821917808219178,0.7840210711150132,7.860022396416573,20.156774916013436,1139,893,9.985206619985863,0.768796992481203,0.00204069928978175
0.85,3,hard,10.22,False,NPS,6,None,30,193.62739726027397,70.42072628508747,0.9913242009132421,0.6820388349514563,7.776986951364176,15.895610913404512,1236,843,13.384189767528975,0.6606217616580311,0.0019552167424685676
0.85,3,hard,10.22,False,NPS,6,None,54,107.83835616438355,67.24104799098241,0.9794520547945206,0.8148505303760849,7.7976331360946745,17.514792899408288,1037,845,13.479452361745121,0.803076923076923,0.0018210748449680341
0.85,3,hard,10.22,False,NPS,6,None,63,70.92602739726027,54.917841751869496,0.9735159817351597,0.9039735099337748,7.997252747252747,26.00732600732601,1208,1092,14.004959435038828,0.8977072310405644,0.001858722551475029
0.85,3,hard,10.22,False,NPS,6,None,79,12.841095890410958,6.318675825079078,0.8671232876712329,0.9947552447552448,7.958699472759227,23.374340949033396,1144,1138,5.741664650223361,0.9944649446494465,0.0018810752809636305
0.85,3,hard,10.22,False,NPS,6,None,77,22.5972602739726,15.168608530903697,0.9634703196347032,0.96,7.976851851851852,24.35185185185185,1125,1080,8.747128921171472,0.9558823529411765,0.0020821567060018533
0.85,3,hard,10.22,False,NPS,6,None,73,35.41095890410959,20.864706505339722,0.9337899543378995,0.9664855072463768,7.83223992502343,19.212746016869726,1104,1067,13.365305281409073,0.9640077821011673,0.0018953106441269253
0.85,3,hard,10.22,False,NPS,6,None,49,143.17808219178082,68.69449428510327,0.9757990867579908,0.7381590705987489,7.795399515738499,17.79661016949153,1119,826,16.329837363558468,0.7206863679694948,0.0020470938952270885
0.85,3,hard,10.22,False,NPS,6,None,56,117.55068493150685,63.8043877414886,0.97351598173516,0.8257191201353637,7.828893442622951,18.647540983606557,1182,976,12.50705537498422,0.812897366030881,0.0021318687715242385
0.85,3,hard,10.22,False,NPS,6,None,62,90.0958904109589,58.117858550485735,0.9799086757990867,0.8581623550401427,7.914760914760914,22.86902286902287,1121,962,11.250986047847013,0.8474088291746641,0.0019747348085610377
0.85,3,hard,10.22,False,NPS,6,None,70,55.56164383561644,42.461225295642215,0.9863013698630136,0.8554327808471455,7.872981700753498,21.09795479009688,1086,929,8.382876490995695,0.842685370741483,0.002067299947110295
0.85,3,hard,10.22,False,NPS,6,None,84,10.419178082191781,5.084005028013539,0.8584474885844748,0.9927601809954751,7.838650865998177,18.6873290793072,1105,1097,5.141342712422588,0.9923002887391723,0.0020944776231586132
0.85,3,hard,10.22,False,NPS,6,None,55,139.39178082191782,69.28206606380141,0.9908675799086757,0.75022143489814,7.79456906729634,17.001180637544273,1129,847,10.321340171733532,0.7339712918660287,0.0018839841052492247
0.85,3,hard,10.22,False,NPS,6,None,59,121.01369863013699,76.51015659221632,0.9958904109589041,0.7969018932874354,7.9373650107991365,22.570194384449245,1162,926,19.19097378548186,0.7877094972067039,0.0019099352874757333
0.85,3,hard,10.22,False,NPS,6,None,87,10.802739726027397,5.548665116592412,0.8744292237442923,0.9515845070422535,7.829787234042553,19.05642923219241,1136,1081,3.925194218191219,0.9480642115203022,0.002043888032326749
0.85,3,hard,10.22,False,NPS,6,None,51,152.6986301369863,74.35057223638758,0.9863013698630136,0.7736625514403292,7.824468085106383,19.042553191489365,1215,940,15.137503551184418,0.7574955908289241,0.0021217508312663886
0.85,3,hard,10.22,False,NPS,6,None,82,26.605479452054794,14.89062678632459,0.9616438356164384,0.9464442493415277,7.8061224489795915,17.532467532467532,1139,1078,10.26576551277245,0.9424528301886792,0.0018129708301410827
0.85,3,hard,10.22,False,NPS,6,None,93,3.4,1.1487400900222684,0.7890410958904109,0.9830508474576272,8.02540834845735,26.950998185117964,1121,1102,2.5864984551711943,0.9819391634980988,0.0020185870122127986
0.85,3,hard,10.22,False,NPS,6,None,89,12.895890410958904,10.491638574977554,0.8621004566210044,0.9882139619220308,7.945871559633027,25.32110091743118,1103,1090,5.941980322153138,0.987192118226601,0.0019294113757368572
0.85,3,hard,10.22,False,NPS,6,None,83,22.90958904109589,15.135583645829449,0.9155251141552512,0.9933166248955723,7.8511354079058036,19.680403700588727,1197,1189,8.61473933046791,0.9928571428571429,0.0020354207983490843
0.85,3,hard,10.22,False,NPS,6,None,74,67.5095890410959,59.137865647163544,0.9817351598173517,0.9257981018119068,7.835973904939422,18.452935694315002,1159,1073,14.109948639194577,0.9197761194029851,0.0017324095360900294
0.85,3,hard,10.22,False,NPS,6,None,61,130.95890410958904,61.42508073730429,0.9858447488584476,0.7470319634703196,7.842298288508557,20.537897310513454,1095,818,15.333384427032314,0.7289628180039139,0.002126278387603321
0.85,3,hard,10.22,False,NPS,6,None,90,15.926027397260274,7.201301725696849,0.8461187214611873,0.9914529914529915,7.885344827586207,19.396551724137932,1170,1160,6.58416999184546,0.9906890130353817,0.002032765198358033
0.85,3,hard,10.22,False,NPS,6,None,86,34.76712328767123,28.65075726228867,0.9598173515981735,0.9794459338695264,7.916970802919708,22.536496350364963,1119,1096,13.163203123999113,0.9780534351145038,0.001927215055872353
0.85,3,hard,10.22,False,NPS,6,None,96,7.717808219178083,4.971086208610594,0.8561643835616438,0.991869918699187,7.881602914389799,22.40437158469945,1107,1098,4.244414791305324,0.991304347826087,0.001864703837833572
0.85,3,hard,10.22,False,NPS,6,None,75,80.41917808219178,64.87971606623924,0.98675799086758,0.9027777777777778,7.875961538461539,20.769230769230766,1152,1040,17.77566134026563,0.8962001853568119,0.0019530975931694211
1.0,4,hard,10.22,False,LRTF,6,None,1,8.884931506849314,5.175309915927515,0.8680365296803653,0.9858030168589175,7.989198919891989,24.84248424842484,1127,1111,4.457268957618452,0.9846889952153111,0.001963326520574082
0.85,3,hard,10.22,False,NPS,6,None,91,22.873972602739727,13.444535117640978,0.9082191780821918,0.9832599118942731,7.815412186379929,17.562724014336915,1135,1116,9.170013232565475,0.9818355640535373,0.0019067057721465753
1.0,4,hard,10.22,False,LRTF,6,None,5,10.345205479452055,6.809557179064495,0.8972602739726028,0.9954627949183303,7.845031905195989,19.598906107566087,1102,1097,5.2261697852334175,0.9950248756218906,0.0020507126890746794
0.85,3,hard,10.22,False,NPS,6,None,94,25.635616438356163,19.963173255532574,0.9684931506849315,0.9578207381370826,7.865137614678899,19.816513761467892,1138,1090,9.827841095751456,0.9539347408829175,0.002031362366446962
0.85,3,hard,10.22,False,NPS,6,None,100,18.312328767123287,12.034854228593993,0.8926940639269407,0.9973262032085561,7.877569258266309,20.554066130473636,1122,1119,7.701572659129812,0.9971098265895953,0.0017723417744096258
0.85,3,hard,10.22,False,NPS,6,None,98,20.263013698630136,10.756829395421368,0.9168949771689496,0.9402730375426621,7.688747731397459,14.791288566243194,1172,1102,7.24967860982423,0.9368231046931408,0.0019195445136552629
1.0,4,hard,10.22,False,LRTF,6,None,13,6.189041095890411,2.8062707000240166,0.8105022831050228,0.9913941480206541,7.819444444444445,18.315972222222225,1162,1152,3.4680914372123506,0.9906716417910447,0.0019462912533845687
